<<<<<<<<<<<<<<<URL	Name	id	First mention	Mentions	Last mention
/index.php/Bryan_Fossoway	Bryan Fossoway	258	-1	0	0
/index.php/Brea	Brea	251	-1	0	0
/index.php/Patchface	Patchface	1279	74	4	319
/index.php/Wendamyr	Wendamyr	1814	239	1	239
/index.php/Rhaegel_Targaryen	Rhaegel Targaryen	1405	-1	0	0
/index.php/Symon	Symon	1615	118	4	215
/index.php/Mallor_(Knight)	Mallor (Knight)	1055	-1	0	0
/index.php/Mordane	Mordane	1157	7	7	131
/index.php/Manfred_Dondarrion	Manfred Dondarrion	1059	-1	0	0
/index.php/Woth	Woth	1852	-1	0	0
/index.php/Alyn_Hunt	Alyn Hunt	71	-1	0	0
/index.php/Leana_Frey	Leana Frey	932	-1	0	0
/index.php/Danos_Slynt	Danos Slynt	379	-1	0	0
/index.php/Ryman_Frey	Ryman Frey	1514	159	7	272
/index.php/Alan	Alan	35	-1	0	0
/index.php/Wyman_Manderly	Wyman Manderly	1860	20	12	326
/index.php/Tomard	Tomard	1674	22	5	50
/index.php/Bonifer_Hasty	Bonifer Hasty	231	255	1	255
/index.php/Smiling_Knight	Smiling Knight	1579	212	1	212
/index.php/Archibald_Yronwood	Archibald Yronwood	108	281	4	345
/index.php/Quentyn_Ball	Quentyn Ball	1349	-1	0	0
/index.php/Rohanne_Webber	Rohanne Webber	1463	-1	0	0
/index.php/Theomar_Smallwood	Theomar Smallwood	1645	-1	0	0
/index.php/Umar	Umar	1734	-1	0	0
/index.php/Bellena_Hawick	Bellena Hawick	181	-1	0	0
/index.php/Tywin_Frey	Tywin Frey	1725	-1	0	0
/index.php/Benfrey_Frey	Benfrey Frey	193	-1	0	0
/index.php/Wendel_Manderly	Wendel Manderly	1816	55	4	304
/index.php/Robin_Hollard	Robin Hollard	1446	-1	0	0
/index.php/Pate_(Standfast)	Pate (Standfast)	1289	-1	0	0
/index.php/Bethany_Ryswell	Bethany Ryswell	219	-1	0	0
/index.php/Hobb	Hobb	733	-1	0	0
/index.php/Erik	Erik	510	247	2	301
/index.php/Lyanna_Mormont	Lyanna Mormont	1014	278	1	278
/index.php/Gwin_Goodbrother	Gwin Goodbrother	654	229	1	229
/index.php/Jon_Myre	Jon Myre	846	239	2	246
/index.php/Lenwood_Tawney	Lenwood Tawney	938	246	1	246
/index.php/Dancy	Dancy	376	-1	0	0
/index.php/Dake	Dake	364	-1	0	0
/index.php/Matthos_Seaworth	Matthos Seaworth	1100	-1	0	0
/index.php/Carrot	Carrot	281	-1	0	0
/index.php/Biter	Biter	224	79	5	270
/index.php/Three_Toes	Three Toes	1654	-1	0	0
/index.php/Daryn_Hornwood	Daryn Hornwood	382	63	2	90
/index.php/Rast	Rast	1374	-1	0	0
/index.php/Byan_Votyris	Byan Votyris	271	-1	0	0
/index.php/Mad_Huntsman	Mad Huntsman	1036	174	1	174
/index.php/Stygg	Stygg	1603	124	1	124
/index.php/Dickon_Manwoody	Dickon Manwoody	411	-1	0	0
/index.php/Betharios_of_Braavos	Betharios of Braavos	220	-1	0	0
/index.php/Garizon	Garizon	564	-1	0	0
/index.php/Morgil	Morgil	1161	15	1	15
/index.php/Jeyne_Swann	Jeyne Swann	820	-1	0	0
/index.php/Sybassion	Sybassion	1607	-1	0	0
/index.php/Quentyn_Martell	Quentyn Martell	1351	230	12	345
/index.php/Craster	Craster	334	97	2	178
/index.php/Fair_Walda_Frey	Fair Walda Frey	528	-1	0	0
/index.php/Robert_Ashford	Robert Ashford	1433	-1	0	0
/index.php/Manfryd_Lothston	Manfryd Lothston	1063	-1	0	0
/index.php/Cragorn	Cragorn	333	247	1	247
/index.php/Pate_(Lancewood)	Pate (Lancewood)	1282	-1	0	0
/index.php/Eustace	Eustace	522	-1	0	0
/index.php/Owen_Norrey	Owen Norrey	1275	-1	0	0
/index.php/Ben	Ben	184	-1	0	0
/index.php/Romny_Weaver	Romny Weaver	1477	246	1	246
/index.php/Dunstan_Drumm	Dunstan Drumm	445	246	3	257
/index.php/Lythene_Frey	Lythene Frey	1034	-1	0	0
/index.php/Aethelmure	Aethelmure	29	9	1	9
/index.php/Raymar_Royce	Raymar Royce	1379	-1	0	0
/index.php/Kyle	Kyle	912	-1	0	0
/index.php/Normund_Tyrell	Normund Tyrell	1213	-1	0	0
/index.php/Ferrego_Antaryon	Ferrego Antaryon	536	-1	0	0
/index.php/Salloreon	Salloreon	1523	123	1	123
/index.php/Jorelle_Mormont	Jorelle Mormont	865	-1	0	0
/index.php/Sallor	Sallor	1522	-1	0	0
/index.php/Quentyn_Qorgyle	Quentyn Qorgyle	1352	-1	0	0
/index.php/Ben_Bushy	Ben Bushy	187	-1	0	0
/index.php/Brienne_of_Tarth	Brienne of Tarth	255	96	25	329
/index.php/Wilbert_Osgrey	Wilbert Osgrey	1824	-1	0	0
/index.php/Dacey_Mormont	Dacey Mormont	345	196	1	196
/index.php/Spare_Boot	Spare Boot	1581	-1	0	0
/index.php/Pearse_Caron	Pearse Caron	1295	-1	0	0
/index.php/Eggon	Eggon	472	-1	0	0
/index.php/Moreo_Tumitis	Moreo Tumitis	1159	18	1	18
/index.php/Lymond_Lychester	Lymond Lychester	1020	167	1	167
/index.php/Tommen_Baratheon	Tommen Baratheon	1676	2	38	347
/index.php/Jonos_Frey	Jonos Frey	859	-1	0	0
/index.php/Creighton_Redfort	Creighton Redfort	338	-1	0	0
/index.php/Bryen_Caron	Bryen Caron	262	-1	0	0
/index.php/Henk	Henk	722	-1	0	0
/index.php/Renly_Baratheon	Renly Baratheon	1396	8	41	340
/index.php/Owen	Owen	1272	-1	0	0
/index.php/Enger	Enger	507	-1	0	0
/index.php/Qotho	Qotho	1337	11	1	11
/index.php/Anvil_Ryn	Anvil Ryn	106	-1	0	0
/index.php/Roone_(Maester)	Roone (Maester)	1485	-1	0	0
/index.php/Alliser_Thorne	Alliser Thorne	57	19	15	303
/index.php/Myriah_Martell	Myriah Martell	1197	230	1	230
/index.php/Ayrmidon	Ayrmidon	144	9	1	9
/index.php/Lancel_Lannister	Lancel Lannister	922	47	16	347
/index.php/Harwyn_Plumm	Harwyn Plumm	712	-1	0	0
/index.php/Gage	Gage	548	8	1	8
/index.php/Hali	Hali	674	-1	0	0
/index.php/Elys_Westerling	Elys Westerling	496	-1	0	0
/index.php/Chayle	Chayle	298	9	3	109
/index.php/Harwood_Stout	Harwood Stout	710	316	1	316
/index.php/Ronnel_Harclay	Ronnel Harclay	1481	-1	0	0
/index.php/Mathis_Rowan	Mathis Rowan	1095	107	2	235
/index.php/Bloodbeard	Bloodbeard	227	325	2	334
/index.php/Tothmure	Tothmure	1688	-1	0	0
/index.php/Triston_Farwynd	Triston Farwynd	1699	-1	0	0
/index.php/Melicent	Melicent	1121	-1	0	0
/index.php/Denestan	Denestan	392	239	1	239
/index.php/Willum	Willum	1850	-1	0	0
/index.php/Aegon_II_Targaryen	Aegon II Targaryen	9	-1	0	0
/index.php/Maslyn	Maslyn	1091	-1	0	0
/index.php/Joseth	Joseth	870	-1	0	0
/index.php/Lollys_Stokeworth	Lollys Stokeworth	966	115	8	252
/index.php/Robb_Reyne	Robb Reyne	1430	-1	0	0
/index.php/Ardrian_Celtigar	Ardrian Celtigar	109	-1	0	0
/index.php/Elaena_Targaryen	Elaena Targaryen	475	-1	0	0
/index.php/Robert_Frey_(son_of_Raymund)	Robert Frey (son of Raymund)	1439	-1	0	0
/index.php/Pate_(Old)	Pate (Old)	1286	158	1	158
/index.php/Jayne_Bracken	Jayne Bracken	803	-1	0	0
/index.php/Tytos_Lannister	Tytos Lannister	1724	92	3	340
/index.php/Triston	Triston	1698	-1	0	0
/index.php/Raymun	Raymun	1381	-1	0	0
/index.php/Maron_Volmark	Maron Volmark	1079	246	2	257
/index.php/Roggo	Roggo	1462	-1	0	0
/index.php/Coratt	Coratt	326	-1	0	0
/index.php/Puddingfoot	Puddingfoot	1324	-1	0	0
/index.php/Jojen_Reed	Jojen Reed	832	95	11	309
/index.php/Myles_Smallwood	Myles Smallwood	1193	-1	0	0
/index.php/Daeron_II_Targaryen	Daeron II Targaryen	355	60	3	309
/index.php/Tytos_Blackwood	Tytos Blackwood	1721	63	4	323
/index.php/Qarl	Qarl	1331	239	3	301
/index.php/Arwyn_Oakheart	Arwyn Oakheart	135	-1	0	0
/index.php/Wayn	Wayn	1809	-1	0	0
/index.php/Richard_Lonmouth	Richard Lonmouth	1419	-1	0	0
/index.php/Nissa_Nissa	Nissa Nissa	1208	84	1	84
/index.php/Othor	Othor	1267	52	1	52
/index.php/Leo_Tyrell_(Longthorn)	Leo Tyrell (Longthorn)	943	-1	0	0
/index.php/Sargon_Botley	Sargon Botley	1532	-1	0	0
/index.php/Alysanne_Hightower	Alysanne Hightower	80	-1	0	0
/index.php/Alysanne_Lefford	Alysanne Lefford	81	-1	0	0
/index.php/Benfred_Tallhart	Benfred Tallhart	192	111	1	111
/index.php/Wynton_Stout	Wynton Stout	1863	-1	0	0
/index.php/Tysha	Tysha	1719	42	9	297
/index.php/Aethan	Aethan	28	-1	0	0
/index.php/Daughter_of_the_Dusk	Daughter of the Dusk	383	-1	0	0
/index.php/Rickard_Wylde	Rickard Wylde	1425	-1	0	0
/index.php/Jeyne_Lothston	Jeyne Lothston	816	-1	0	0
/index.php/Garth_(Greenaway)	Garth (Greenaway)	572	-1	0	0
/index.php/Abelar_Hightower	Abelar Hightower	0	-1	0	0
/index.php/Bharbo	Bharbo	221	-1	0	0
/index.php/Zarabelo	Zarabelo	1880	-1	0	0
/index.php/Wynafrei_Whent	Wynafrei Whent	1861	-1	0	0
/index.php/Elyas_Willum	Elyas Willum	493	-1	0	0
/index.php/Ben_Blackthumb	Ben Blackthumb	186	-1	0	0
/index.php/Beck	Beck	172	-1	0	0
/index.php/Elmar_Frey	Elmar Frey	488	59	2	138
/index.php/Turquin	Turquin	1705	-1	0	0
/index.php/Lann_the_Clever	Lann the Clever	924	-1	0	0
/index.php/Willem_Frey	Willem Frey	1842	-1	0	0
/index.php/Ebrose	Ebrose	453	228	1	228
/index.php/Joyeuse_Erenford	Joyeuse Erenford	880	-1	0	0
/index.php/Daena_Targaryen	Daena Targaryen	351	-1	0	0
/index.php/Lucas_Nayland	Lucas Nayland	996	-1	0	0
/index.php/Aegon_V_Targaryen	Aegon V Targaryen	13	80	3	243
/index.php/Viserys_II_Targaryen	Viserys II Targaryen	1768	-1	0	0
/index.php/Wat_(Whitesmile)	Wat (Whitesmile)	1804	-1	0	0
/index.php/Aegon_Frey_(Bloodborn)	Aegon Frey (Bloodborn)	6	-1	0	0
/index.php/Wylis_Manderly	Wylis Manderly	1857	55	7	304
/index.php/Endrew_Tarth	Endrew Tarth	506	80	1	80
/index.php/Rowan	Rowan	1495	326	1	326
/index.php/Qyburn	Qyburn	1358	138	18	340
/index.php/Elia_Martell	Elia Martell	483	3	12	268
/index.php/Stiv	Stiv	1599	37	1	37
/index.php/Timett	Timett	1660	99	3	215
/index.php/Mallor	Mallor	1054	-1	0	0
/index.php/Conn	Conn	324	62	1	62
/index.php/Leo_Lefford	Leo Lefford	941	119	1	119
/index.php/Renly_Norcross	Renly Norcross	1397	-1	0	0
/index.php/Assadora_of_Ibben	Assadora of Ibben	140	-1	0	0
/index.php/Dywen	Dywen	450	52	7	303
/index.php/Willem_Darry	Willem Darry	1841	3	3	318
/index.php/Willas_Tyrell	Willas Tyrell	1840	151	7	260
/index.php/Conwy	Conwy	325	80	1	80
/index.php/Tumberjon	Tumberjon	1703	-1	0	0
/index.php/Steffon_Fossoway	Steffon Fossoway	1591	-1	0	0
/index.php/Beardless_Dick	Beardless Dick	169	-1	0	0
/index.php/Lew_(Long)	Lew (Long)	955	-1	0	0
/index.php/Becca_(Baker)	Becca (Baker)	171	-1	0	0
/index.php/Donnel_of_Duskendale	Donnel of Duskendale	425	-1	0	0
/index.php/Larence_Snow	Larence Snow	928	90	1	90
/index.php/Lynesse_Hightower	Lynesse Hightower	1024	86	2	273
/index.php/Vulture_King	Vulture King	1772	-1	0	0
/index.php/Igon_Vyrwel	Igon Vyrwel	769	-1	0	0
/index.php/Colin_Florent	Colin Florent	321	-1	0	0
/index.php/Cortnay_Penrose	Cortnay Penrose	328	35	4	118
/index.php/Reysen	Reysen	1400	-1	0	0
/index.php/Greenbeard	Greenbeard	628	162	2	167
/index.php/Roland_Crakehall_(Kingsguard)	Roland Crakehall (Kingsguard)	1464	-1	0	0
/index.php/Endehar	Endehar	505	-1	0	0
/index.php/Dorea_Sand	Dorea Sand	433	230	1	230
/index.php/Missandei	Missandei	1146	172	5	330
/index.php/Marq_Rankenfell	Marq Rankenfell	1081	-1	0	0
/index.php/Myrcella_Baratheon	Myrcella Baratheon	1195	5	20	329
/index.php/Rufus_Leek	Rufus Leek	1498	-1	0	0
/index.php/Hamish	Hamish	679	-1	0	0
/index.php/Heward	Heward	727	35	1	35
/index.php/Cleos_Frey	Cleos Frey	311	81	10	261
/index.php/Danwell_Frey	Danwell Frey	380	29	1	29
/index.php/Bethany_Bracken	Bethany Bracken	215	-1	0	0
/index.php/Bran_the_Builder	Bran the Builder	241	2	2	24
/index.php/Lorent_Lorch	Lorent Lorch	977	-1	0	0
/index.php/Arya_Stark	Arya Stark	136	2	69	339
/index.php/Torwynd	Torwynd	1687	-1	0	0
/index.php/Azor_Ahai	Azor Ahai	145	84	3	285
/index.php/Murch	Murch	1181	-1	0	0
/index.php/Aegon_I_Targaryen	Aegon I Targaryen	8	13	7	247
/index.php/Daemon_II_Blackfyre	Daemon II Blackfyre	349	-1	0	0
/index.php/Bessa	Bessa	211	-1	0	0
/index.php/Buford_Bulwer	Buford Bulwer	266	-1	0	0
/index.php/Saathos	Saathos	1518	-1	0	0
/index.php/Alysanne_Bulwer	Alysanne Bulwer	79	-1	0	0
/index.php/Moryn_Tyrell	Moryn Tyrell	1174	228	1	228
/index.php/Kyle_Condon	Kyle Condon	914	-1	0	0
/index.php/Frenken	Frenken	545	141	1	141
/index.php/Joanna_Lannister	Joanna Lannister	827	166	4	272
/index.php/Morya_Frey	Morya Frey	1173	-1	0	0
/index.php/Ambrode	Ambrode	90	-1	0	0
/index.php/House_Farman	House Farman	750	-1	0	0
/index.php/Andar_Royce	Andar Royce	94	29	2	105
/index.php/Mellei	Mellei	1124	-1	0	0
/index.php/Quentin_Tyrell	Quentin Tyrell	1346	-1	0	0
/index.php/Chiswyck	Chiswyck	303	104	3	158
/index.php/Gallard	Gallard	553	-1	0	0
/index.php/Rosey	Rosey	1492	228	1	228
/index.php/Fornio	Fornio	541	-1	0	0
/index.php/Maggy	Maggy	1048	252	2	264
/index.php/Otter_Gimpknee	Otter Gimpknee	1268	-1	0	0
/index.php/Gilwood_Hunter	Gilwood Hunter	604	238	2	251
/index.php/Aeron_Greyjoy	Aeron Greyjoy	25	85	8	257
/index.php/Jorgen	Jorgen	866	-1	0	0
/index.php/Merrit	Merrit	1138	-1	0	0
/index.php/Blane	Blane	226	-1	0	0
/index.php/Gerardys	Gerardys	589	-1	0	0
/index.php/Varys	Varys	1757	12	48	347
/index.php/Perros_Blackmont	Perros Blackmont	1299	-1	0	0
/index.php/Ashara_Dayne	Ashara Dayne	139	6	3	188
/index.php/Daven_Lannister	Daven Lannister	384	164	4	266
/index.php/Alebelly	Alebelly	41	109	1	109
/index.php/Robert_Flowers	Robert Flowers	1437	-1	0	0
/index.php/Jeyne_Westerling_(wife_of_Maegor_I)	Jeyne Westerling (wife of Maegor I)	823	-1	0	0
/index.php/Tom_Costayne	Tom Costayne	1672	-1	0	0
/index.php/Matt	Matt	1098	-1	0	0
/index.php/Gyloro_Dothare	Gyloro Dothare	663	-1	0	0
/index.php/Robin_Greyjoy	Robin Greyjoy	1444	229	1	229
/index.php/Fern	Fern	534	158	1	158
/index.php/Jorah_Mormont	Jorah Mormont	862	3	31	341
/index.php/Marianne_Vance	Marianne Vance	1068	-1	0	0
/index.php/Rhaego	Rhaego	1406	46	4	122
/index.php/Eddard_Stark	Eddard Stark	456	1	88	340
/index.php/Tyta_Frey	Tyta Frey	1720	-1	0	0
/index.php/Morton_Waynwood	Morton Waynwood	1172	-1	0	0
/index.php/Rycherd_Crane	Rycherd Crane	1507	-1	0	0
/index.php/Jared_Frey	Jared Frey	792	29	3	321
/index.php/Bella	Bella	178	-1	0	0
/index.php/Qyle	Qyle	1359	-1	0	0
/index.php/Agrivane	Agrivane	33	-1	0	0
/index.php/Melaquin	Melaquin	1114	-1	0	0
/index.php/Franklyn_Frey	Franklyn Frey	544	-1	0	0
/index.php/Xaro_Xhoan_Daxos	Xaro Xhoan Daxos	1864	101	4	291
/index.php/Runcel_Hightower	Runcel Hightower	1500	-1	0	0
/index.php/Harys_Haigh	Harys Haigh	713	-1	0	0
/index.php/Gevin_Harlaw	Gevin Harlaw	598	-1	0	0
/index.php/Warren	Warren	1796	-1	0	0
/index.php/Wendello_Qar_Deeth	Wendello Qar Deeth	1818	-1	0	0
/index.php/Peter_Plumm	Peter Plumm	1302	-1	0	0
/index.php/Paxter_Redwyne	Paxter Redwyne	1294	47	6	329
/index.php/Tuffleberry	Tuffleberry	1702	-1	0	0
/index.php/Leona_Woolfield	Leona Woolfield	947	-1	0	0
/index.php/Aegon_Targaryen	Aegon Targaryen	12	122	13	347
/index.php/Ossifer_Plumm	Ossifer Plumm	1260	-1	0	0
/index.php/Oro_Tendyris	Oro Tendyris	1249	-1	0	0
/index.php/Gorghan_of_Old_Ghis	Gorghan of Old Ghis	613	-1	0	0
/index.php/Murenmure	Murenmure	1183	229	1	229
/index.php/Melessa_Florent	Melessa Florent	1119	-1	0	0
/index.php/Becca	Becca	170	-1	0	0
/index.php/Grey_King	Grey King	632	247	1	247
/index.php/Joss	Joss	873	-1	0	0
/index.php/Gillam	Gillam	602	-1	0	0
/index.php/Rhaenys_Targaryen	Rhaenys Targaryen	1411	18	3	211
/index.php/Torren_Liddle	Torren Liddle	1683	-1	0	0
/index.php/Merlon_Crakehall	Merlon Crakehall	1133	-1	0	0
/index.php/Joss_the_Gloom	Joss the Gloom	875	-1	0	0
/index.php/Viserys_I_Targaryen	Viserys I Targaryen	1767	241	1	241
/index.php/Jasper_Arryn	Jasper Arryn	797	238	1	238
/index.php/Helliweg	Helliweg	717	-1	0	0
/index.php/Grenn	Grenn	630	19	11	233
/index.php/Franklyn_Fowler	Franklyn Fowler	543	268	1	268
/index.php/Hilmar_Drumm	Hilmar Drumm	730	-1	0	0
/index.php/Daario_Naharis	Daario Naharis	344	187	9	330
/index.php/Gendry	Gendry	586	27	18	270
/index.php/Shyra	Shyra	1565	-1	0	0
/index.php/Gerold_Dayne	Gerold Dayne	592	249	2	268
/index.php/Errok	Errok	516	-1	0	0
/index.php/Violet	Violet	1765	-1	0	0
/index.php/Garth	Garth	571	-1	0	0
/index.php/Marya_Seaworth	Marya Seaworth	1089	-1	0	0
/index.php/Tansy	Tansy	1629	-1	0	0
/index.php/Gowen_Baratheon	Gowen Baratheon	620	-1	0	0
/index.php/Dermot	Dermot	402	255	1	255
/index.php/Danelle_Lothston	Danelle Lothston	377	-1	0	0
/index.php/Alysanne_Bracken	Alysanne Bracken	78	-1	0	0
/index.php/Farlen	Farlen	532	-1	0	0
/index.php/Maelys_Blackfyre	Maelys Blackfyre	1042	190	1	190
/index.php/Barra	Barra	161	35	3	82
/index.php/Butterbumps	Butterbumps	269	151	1	151
/index.php/Tytos_Frey	Tytos Frey	1723	-1	0	0
/index.php/Desmond_Redwyne	Desmond Redwyne	405	-1	0	0
/index.php/Rakharo	Rakharo	1365	23	1	23
/index.php/Zhoe_Blanetree	Zhoe Blanetree	1883	-1	0	0
/index.php/Jonothor_Darry	Jonothor Darry	861	244	1	244
/index.php/Fat_Walda_Frey	Fat Walda Frey	533	138	2	182
/index.php/Alaric	Alaric	37	-1	0	0
/index.php/Olymer_Tyrell	Olymer Tyrell	1235	-1	0	0
/index.php/Balman_Byrch	Balman Byrch	152	252	2	260
/index.php/Rus	Rus	1503	229	1	229
/index.php/Clifford_Conklyn	Clifford Conklyn	315	-1	0	0
/index.php/Tremond_Gargalen	Tremond Gargalen	1692	-1	0	0
/index.php/Alannys_Harlaw	Alannys Harlaw	36	98	3	239
/index.php/Sigrin	Sigrin	1569	98	1	98
/index.php/Beric_Dondarrion	Beric Dondarrion	204	29	21	270
/index.php/Jeyne_Darry	Jeyne Darry	812	-1	0	0
/index.php/Daenerys,_daughter_of_Aegon_IV	Daenerys, daughter of Aegon IV	353	-1	0	0
/index.php/Eleanor_Mooton	Eleanor Mooton	481	-1	0	0
/index.php/Stonesnake	Stonesnake	1602	125	2	142
/index.php/Holger	Holger	738	-1	0	0
/index.php/Gregor_Clegane	Gregor Clegane	629	29	39	347
/index.php/Koss	Koss	906	-1	0	0
/index.php/Manfrey_Martell	Manfrey Martell	1062	230	1	230
/index.php/Philip_Plumm	Philip Plumm	1306	-1	0	0
/index.php/Timon	Timon	1662	-1	0	0
/index.php/Roger_Hogg	Roger Hogg	1460	-1	0	0
/index.php/Olyvar_Oakheart	Olyvar Oakheart	1237	-1	0	0
/index.php/Kyra	Kyra	917	287	2	307
/index.php/Cass	Cass	282	-1	0	0
/index.php/Alesander_Staedmon	Alesander Staedmon	46	-1	0	0
/index.php/Alerie_Hightower	Alerie Hightower	44	-1	0	0
/index.php/Edmure_Tully	Edmure Tully	462	6	23	272
/index.php/Porridge	Porridge	1314	-1	0	0
/index.php/Robin_Ryger	Robin Ryger	1449	146	3	272
/index.php/Raynard	Raynard	1387	256	2	264
/index.php/Wyl	Wyl	1854	35	1	35
/index.php/Jaime_Frey	Jaime Frey	784	-1	0	0
/index.php/Caleotte	Caleotte	276	230	1	230
/index.php/Eddara_Tallhart	Eddara Tallhart	454	-1	0	0
/index.php/Bellegere_Otherys_(Courtesan)	Bellegere Otherys (Courtesan)	180	-1	0	0
/index.php/Ghost_of_High_Heart	Ghost of High Heart	600	167	2	188
/index.php/Lanna	Lanna	925	-1	0	0
/index.php/Jyana	Jyana	883	-1	0	0
/index.php/Ronnet_Connington	Ronnet Connington	1483	242	4	347
/index.php/Elenya_Westerling	Elenya Westerling	482	-1	0	0
/index.php/Orland	Orland	1246	-1	0	0
/index.php/Moribald_Chester	Moribald Chester	1162	-1	0	0
/index.php/Ellery_Vance	Ellery Vance	487	-1	0	0
/index.php/Gynir	Gynir	664	-1	0	0
/index.php/Garse_Flowers	Garse Flowers	569	-1	0	0
/index.php/Tanselle	Tanselle	1628	237	1	237
/index.php/Raymun_Darry	Raymun Darry	1382	16	3	55
/index.php/Alyn_Stackspear	Alyn Stackspear	72	-1	0	0
/index.php/Harmune	Harmune	693	-1	0	0
/index.php/Lady_of_the_Leaves	Lady of the Leaves	919	167	1	167
/index.php/Tregar_Ormollen	Tregar Ormollen	1691	86	1	86
/index.php/Axell_Florent	Axell Florent	143	155	5	319
/index.php/Lucion_Lannister	Lucion Lannister	1003	-1	0	0
/index.php/Walder_Vance	Walder Vance	1786	-1	0	0
/index.php/Ferret	Ferret	537	-1	0	0
/index.php/Jhiqui	Jhiqui	825	11	2	23
/index.php/Jalabhar_Xho	Jalabhar Xho	786	29	1	29
/index.php/Brusco	Brusco	257	250	2	262
/index.php/Jeyne_Poole	Jeyne Poole	818	7	12	344
/index.php/Nymeria_Sand	Nymeria Sand	1220	230	2	313
/index.php/Harwyn_Hoare	Harwyn Hoare	711	-1	0	0
/index.php/Ronnel_Arryn	Ronnel Arryn	1480	238	1	238
/index.php/Hoarfrost_Umber	Hoarfrost Umber	732	-1	0	0
/index.php/Garrison_Prester	Garrison Prester	568	-1	0	0
/index.php/Humfrey_Hardyng	Humfrey Hardyng	762	-1	0	0
/index.php/Willam	Willam	1834	-1	0	0
/index.php/Corliss_Penny	Corliss Penny	327	337	1	337
/index.php/Mace_Tyrell	Mace Tyrell	1035	20	24	347
/index.php/Wallace_Waynwood	Wallace Waynwood	1789	-1	0	0
/index.php/Cassella_Vaith	Cassella Vaith	284	-1	0	0
/index.php/Lucas_Lothston	Lucas Lothston	995	-1	0	0
/index.php/Elyana_Vypren	Elyana Vypren	492	-1	0	0
/index.php/Hal	Hal	670	306	1	306
/index.php/Alester_Oakheart	Alester Oakheart	50	-1	0	0
/index.php/Rolly_Duckfield	Rolly Duckfield	1475	283	2	289
/index.php/Pypar	Pypar	1329	19	7	233
/index.php/Halder	Halder	672	19	4	80
/index.php/Olyvar_Frey	Olyvar Frey	1236	196	1	196
/index.php/Waif	Waif	1775	250	3	320
/index.php/Dick	Dick	408	237	1	237
/index.php/Murmison	Murmison	1184	-1	0	0
/index.php/Aemon_Costayne	Aemon Costayne	17	-1	0	0
/index.php/Vickon_Botley	Vickon Botley	1760	-1	0	0
/index.php/Jacelyn_Bywater	Jacelyn Bywater	776	82	8	198
/index.php/Garth_Greenfield	Garth Greenfield	574	-1	0	0
/index.php/Softfoot	Softfoot	1580	-1	0	0
/index.php/Mychel_Redfort	Mychel Redfort	1187	34	2	269
/index.php/Yandry	Yandry	1866	289	1	289
/index.php/Denyse_Hightower	Denyse Hightower	401	-1	0	0
/index.php/Jeyne_Beesbury	Jeyne Beesbury	811	-1	0	0
/index.php/Steffon_Stackspear	Steffon Stackspear	1595	-1	0	0
/index.php/Lyonel_Selmy	Lyonel Selmy	1029	-1	0	0
/index.php/Loren_Lannister	Loren Lannister	976	13	1	13
/index.php/Shirei_Frey	Shirei Frey	1563	-1	0	0
/index.php/Jacks	Jacks	779	22	1	22
/index.php/Karl	Karl	889	178	1	178
/index.php/Ragnor_Pyke	Ragnor Pyke	1362	-1	0	0
/index.php/Dryn	Dryn	439	-1	0	0
/index.php/White_Walda_Frey	White Walda Frey	1822	-1	0	0
/index.php/Tywin_Frey_(son_of_Raymund)	Tywin Frey (son of Raymund)	1726	-1	0	0
/index.php/Victaria_Tyrell	Victaria Tyrell	1762	-1	0	0
/index.php/Tristifer_V_Mudd	Tristifer V Mudd	1696	-1	0	0
/index.php/Ermesande_Hayford	Ermesande Hayford	511	99	1	99
/index.php/Arianne_of_Tarth	Arianne of Tarth	114	-1	0	0
/index.php/Squint	Squint	1582	-1	0	0
/index.php/Jenny_(Penny)	Jenny (Penny)	807	-1	0	0
/index.php/Dalla_(Dragonstone)	Dalla (Dragonstone)	370	-1	0	0
/index.php/Joss_Stilwood	Joss Stilwood	874	-1	0	0
/index.php/Talla_Tarly	Talla Tarly	1625	-1	0	0
/index.php/Canker_Jeyne	Canker Jeyne	278	-1	0	0
/index.php/Gendel	Gendel	585	171	1	171
/index.php/Hubard_Rambton	Hubard Rambton	754	84	1	84
/index.php/Rolland_Longthorpe	Rolland Longthorpe	1471	-1	0	0
/index.php/Serwyn	Serwyn	1550	8	2	15
/index.php/Harrold_Hardyng	Harrold Hardyng	703	251	2	269
/index.php/Beth_Cassel	Beth Cassel	213	7	2	140
/index.php/Helly	Helly	718	-1	0	0
/index.php/Styr	Styr	1604	152	6	200
/index.php/Goady	Goady	608	-1	0	0
/index.php/Marwyn_Belmore	Marwyn Belmore	1088	238	1	238
/index.php/Eglantine	Eglantine	473	-1	0	0
/index.php/Ollidor	Ollidor	1233	-1	0	0
/index.php/Jafer_Flowers	Jafer Flowers	782	52	3	99
/index.php/Tristimun	Tristimun	1697	-1	0	0
/index.php/Selmond_Stackspear	Selmond Stackspear	1543	-1	0	0
/index.php/Wyl_Waynwood	Wyl Waynwood	1856	-1	0	0
/index.php/Theo_Wull	Theo Wull	1641	-1	0	0
/index.php/Uller	Uller	1730	-1	0	0
/index.php/Kella	Kella	895	-1	0	0
/index.php/Shyra_Errol	Shyra Errol	1566	-1	0	0
/index.php/Lem	Lem	934	158	4	270
/index.php/Lew	Lew	953	7	1	7
/index.php/Kennos_of_Kayce	Kennos of Kayce	898	255	1	255
