Chapter	Book	Title	characterURL	Character	ID
252	A Feast for Crows	Cersei V	/index.php/Eldon_Estermont	Eldon Estermont	479
252	A Feast for Crows	Cersei V	/index.php/Arianne_Martell	Arianne Martell	113
252	A Feast for Crows	Cersei V	/index.php/Senelle	Senelle	1546
252	A Feast for Crows	Cersei V	/index.php/Jaime_Lannister	Jaime Lannister	785
252	A Feast for Crows	Cersei V	/index.php/Falyse_Stokeworth	Falyse Stokeworth	531
252	A Feast for Crows	Cersei V	/index.php/Balman_Byrch	Balman Byrch	152
252	A Feast for Crows	Cersei V	/index.php/Tanda_Stokeworth	Tanda Stokeworth	1627
252	A Feast for Crows	Cersei V	/index.php/Bronn	Bronn	256
252	A Feast for Crows	Cersei V	/index.php/Lollys_Stokeworth	Lollys Stokeworth	966
252	A Feast for Crows	Cersei V	/index.php/Tyrion_Tanner	Tyrion Tanner	1717
252	A Feast for Crows	Cersei V	/index.php/Meryn_Trant	Meryn Trant	1140
252	A Feast for Crows	Cersei V	/index.php/Rhaegar_Targaryen	Rhaegar Targaryen	1404
252	A Feast for Crows	Cersei V	/index.php/Aerys_II_Targaryen	Aerys II Targaryen	27
252	A Feast for Crows	Cersei V	/index.php/Genna_Lannister	Genna Lannister	587
252	A Feast for Crows	Cersei V	/index.php/Maggy	Maggy	1048
253	A Feast for Crows	Brienne V	/index.php/Brienne_of_Tarth	Brienne of Tarth	255
253	A Feast for Crows	Brienne V	/index.php/Hyle_Hunt	Hyle Hunt	767
253	A Feast for Crows	Brienne V	/index.php/Randyll_Tarly	Randyll Tarly	1373
253	A Feast for Crows	Brienne V	/index.php/Podrick_Payne	Podrick Payne	1309
253	A Feast for Crows	Brienne V	/index.php/Sandor_Clegane	Sandor Clegane	1528
253	A Feast for Crows	Brienne V	/index.php/Beric_Dondarrion	Beric Dondarrion	204
253	A Feast for Crows	Brienne V	/index.php/Meribald	Meribald	1131
254	A Feast for Crows	Samwell III	/index.php/Samwell_Tarly	Samwell Tarly	1527
254	A Feast for Crows	Samwell III	/index.php/Dareon	Dareon	381
254	A Feast for Crows	Samwell III	/index.php/Gilly	Gilly	603
254	A Feast for Crows	Samwell III	/index.php/Aemon_Targaryen	Aemon Targaryen	20
254	A Feast for Crows	Samwell III	/index.php/Arya_Stark	Arya Stark	136
254	A Feast for Crows	Samwell III	/index.php/Sailor%27s_Wife	Sailor's Wife	1519
254	A Feast for Crows	Samwell III	/index.php/Xhondo	Xhondo	1865
255	A Feast for Crows	Jaime III	/index.php/Jaime_Lannister	Jaime Lannister	785
255	A Feast for Crows	Jaime III	/index.php/Cersei_Lannister	Cersei Lannister	295
255	A Feast for Crows	Jaime III	/index.php/Daven_Lannister	Daven Lannister	384
255	A Feast for Crows	Jaime III	/index.php/Brynden_Tully	Brynden Tully	265
255	A Feast for Crows	Jaime III	/index.php/Gregor_Clegane	Gregor Clegane	629
255	A Feast for Crows	Jaime III	/index.php/Wylis_Manderly	Wylis Manderly	1857
255	A Feast for Crows	Jaime III	/index.php/Osmund_Kettleblack	Osmund Kettleblack	1257
255	A Feast for Crows	Jaime III	/index.php/Kennos_of_Kayce	Kennos of Kayce	898
255	A Feast for Crows	Jaime III	/index.php/Dermot	Dermot	402
255	A Feast for Crows	Jaime III	/index.php/Lyle_Crakehall	Lyle Crakehall	1017
255	A Feast for Crows	Jaime III	/index.php/Ronnet_Connington	Ronnet Connington	1483
255	A Feast for Crows	Jaime III	/index.php/Ilyn_Payne	Ilyn Payne	772
255	A Feast for Crows	Jaime III	/index.php/Addam_Marbrand	Addam Marbrand	2
255	A Feast for Crows	Jaime III	/index.php/Tyrek_Lannister	Tyrek Lannister	1715
255	A Feast for Crows	Jaime III	/index.php/Varys	Varys	1757
255	A Feast for Crows	Jaime III	/index.php/Bonifer_Hasty	Bonifer Hasty	231
255	A Feast for Crows	Jaime III	/index.php/Petyr_Baelish	Petyr Baelish	1303
255	A Feast for Crows	Jaime III	/index.php/Thoros_of_Myr	Thoros of Myr	1653
255	A Feast for Crows	Jaime III	/index.php/Beric_Dondarrion	Beric Dondarrion	204
255	A Feast for Crows	Jaime III	/index.php/Brienne_of_Tarth	Brienne of Tarth	255
256	A Feast for Crows	Cersei VI	/index.php/Cersei_Lannister	Cersei Lannister	295
256	A Feast for Crows	Cersei VI	/index.php/Taena_of_Myr	Taena of Myr	1622
256	A Feast for Crows	Cersei VI	/index.php/Margaery_Tyrell	Margaery Tyrell	1066
256	A Feast for Crows	Cersei VI	/index.php/Renly_Baratheon	Renly Baratheon	1396
256	A Feast for Crows	Cersei VI	/index.php/Pycelle	Pycelle	1326
256	A Feast for Crows	Cersei VI	/index.php/Loras_Tyrell	Loras Tyrell	970
256	A Feast for Crows	Cersei VI	/index.php/Osfryd_Kettleblack	Osfryd Kettleblack	1254
256	A Feast for Crows	Cersei VI	/index.php/Addam_Marbrand	Addam Marbrand	2
256	A Feast for Crows	Cersei VI	/index.php/Raynard	Raynard	1387
256	A Feast for Crows	Cersei VI	/index.php/Torbert	Torbert	1679
256	A Feast for Crows	Cersei VI	/index.php/Qyburn	Qyburn	1358
256	A Feast for Crows	Cersei VI	/index.php/Eddard_Stark	Eddard Stark	456
256	A Feast for Crows	Cersei VI	/index.php/Tommen_Baratheon	Tommen Baratheon	1676
256	A Feast for Crows	Cersei VI	/index.php/Maegor_I_Targaryen	Maegor I Targaryen	1040
257	A Feast for Crows	The Reaver	/index.php/Victarion_Greyjoy	Victarion Greyjoy	1763
257	A Feast for Crows	The Reaver	/index.php/Euron_Greyjoy	Euron Greyjoy	521
257	A Feast for Crows	The Reaver	/index.php/Aeron_Greyjoy	Aeron Greyjoy	25
257	A Feast for Crows	The Reaver	/index.php/Baelor_Blacktyde	Baelor Blacktyde	147
257	A Feast for Crows	The Reaver	/index.php/Asha_Greyjoy	Asha Greyjoy	138
257	A Feast for Crows	The Reaver	/index.php/Rodrik_Harlaw	Rodrik Harlaw	1455
257	A Feast for Crows	The Reaver	/index.php/Dunstan_Drumm	Dunstan Drumm	445
257	A Feast for Crows	The Reaver	/index.php/Harras_Harlaw	Harras Harlaw	698
257	A Feast for Crows	The Reaver	/index.php/Andrik	Andrik	99
257	A Feast for Crows	The Reaver	/index.php/Maron_Volmark	Maron Volmark	1079
257	A Feast for Crows	The Reaver	/index.php/Nute	Nute	1217
257	A Feast for Crows	The Reaver	/index.php/Daenerys_Targaryen	Daenerys Targaryen	352
258	A Feast for Crows	Jaime IV	/index.php/Jaime_Lannister	Jaime Lannister	785
258	A Feast for Crows	Jaime IV	/index.php/Kevan_Lannister	Kevan Lannister	900
258	A Feast for Crows	Jaime IV	/index.php/Lancel_Lannister	Lancel Lannister	922
258	A Feast for Crows	Jaime IV	/index.php/Amerei_Frey	Amerei Frey	92
258	A Feast for Crows	Jaime IV	/index.php/Ronnet_Connington	Ronnet Connington	1483
258	A Feast for Crows	Jaime IV	/index.php/Wylis_Manderly	Wylis Manderly	1857
258	A Feast for Crows	Jaime IV	/index.php/Josmyn_Peckledon	Josmyn Peckledon	872
258	A Feast for Crows	Jaime IV	/index.php/Pia	Pia	1307
258	A Feast for Crows	Jaime IV	/index.php/Qyburn	Qyburn	1358
258	A Feast for Crows	Jaime IV	/index.php/Beric_Dondarrion	Beric Dondarrion	204
258	A Feast for Crows	Jaime IV	/index.php/Sandor_Clegane	Sandor Clegane	1528
258	A Feast for Crows	Jaime IV	/index.php/Lyle_Crakehall	Lyle Crakehall	1017
258	A Feast for Crows	Jaime IV	/index.php/Robert_Baratheon	Robert Baratheon	1434
258	A Feast for Crows	Jaime IV	/index.php/Cersei_Lannister	Cersei Lannister	295
258	A Feast for Crows	Jaime IV	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
258	A Feast for Crows	Jaime IV	/index.php/Ilyn_Payne	Ilyn Payne	772
258	A Feast for Crows	Jaime IV	/index.php/Arya_Stark	Arya Stark	136
259	A Feast for Crows	Brienne VI	/index.php/Brienne_of_Tarth	Brienne of Tarth	255
259	A Feast for Crows	Brienne VI	/index.php/Elder_Brother	Elder Brother	477
259	A Feast for Crows	Brienne VI	/index.php/Sandor_Clegane	Sandor Clegane	1528
259	A Feast for Crows	Brienne VI	/index.php/Quincy_Cox	Quincy Cox	1356
259	A Feast for Crows	Brienne VI	/index.php/Sansa_Stark	Sansa Stark	1530
259	A Feast for Crows	Brienne VI	/index.php/Arya_Stark	Arya Stark	136
259	A Feast for Crows	Brienne VI	/index.php/Catelyn_Tully	Catelyn Tully	287
259	A Feast for Crows	Brienne VI	/index.php/Rorge	Rorge	1488
259	A Feast for Crows	Brienne VI	/index.php/Rhaegar_Targaryen	Rhaegar Targaryen	1404
260	A Feast for Crows	Cersei VII	/index.php/Cersei_Lannister	Cersei Lannister	295
260	A Feast for Crows	Cersei VII	/index.php/Margaery_Tyrell	Margaery Tyrell	1066
260	A Feast for Crows	Cersei VII	/index.php/Loras_Tyrell	Loras Tyrell	970
260	A Feast for Crows	Cersei VII	/index.php/Willas_Tyrell	Willas Tyrell	1840
260	A Feast for Crows	Cersei VII	/index.php/Garlan_Tyrell	Garlan Tyrell	565
260	A Feast for Crows	Cersei VII	/index.php/Paxter_Redwyne	Paxter Redwyne	1294
260	A Feast for Crows	Cersei VII	/index.php/Pycelle	Pycelle	1326
260	A Feast for Crows	Cersei VII	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
260	A Feast for Crows	Cersei VII	/index.php/Qyburn	Qyburn	1358
260	A Feast for Crows	Cersei VII	/index.php/Taena_of_Myr	Taena of Myr	1622
260	A Feast for Crows	Cersei VII	/index.php/Falyse_Stokeworth	Falyse Stokeworth	531
260	A Feast for Crows	Cersei VII	/index.php/Balman_Byrch	Balman Byrch	152
260	A Feast for Crows	Cersei VII	/index.php/Bronn	Bronn	256
260	A Feast for Crows	Cersei VII	/index.php/Tanda_Stokeworth	Tanda Stokeworth	1627
260	A Feast for Crows	Cersei VII	/index.php/Robert_Baratheon	Robert Baratheon	1434
261	A Feast for Crows	Jaime V	/index.php/Jaime_Lannister	Jaime Lannister	785
261	A Feast for Crows	Jaime V	/index.php/Daven_Lannister	Daven Lannister	384
261	A Feast for Crows	Jaime V	/index.php/Vargo_Hoat	Vargo Hoat	1755
261	A Feast for Crows	Jaime V	/index.php/Emmon_Frey	Emmon Frey	501
261	A Feast for Crows	Jaime V	/index.php/Ryman_Frey	Ryman Frey	1514
261	A Feast for Crows	Jaime V	/index.php/Edmure_Tully	Edmure Tully	462
261	A Feast for Crows	Jaime V	/index.php/Brynden_Tully	Brynden Tully	265
261	A Feast for Crows	Jaime V	/index.php/Lancel_Lannister	Lancel Lannister	922
261	A Feast for Crows	Jaime V	/index.php/Amerei_Frey	Amerei Frey	92
261	A Feast for Crows	Jaime V	/index.php/Lord_Walder_Frey	Lord Walder Frey	975
261	A Feast for Crows	Jaime V	/index.php/Kevan_Lannister	Kevan Lannister	900
261	A Feast for Crows	Jaime V	/index.php/Roslin_Frey	Roslin Frey	1493
261	A Feast for Crows	Jaime V	/index.php/Gawen_Westerling	Gawen Westerling	582
261	A Feast for Crows	Jaime V	/index.php/Sumner_Crakehall	Sumner Crakehall	1605
261	A Feast for Crows	Jaime V	/index.php/Hoster_Tully	Hoster Tully	746
261	A Feast for Crows	Jaime V	/index.php/Lysa_Tully	Lysa Tully	1033
261	A Feast for Crows	Jaime V	/index.php/Genna_Lannister	Genna Lannister	587
261	A Feast for Crows	Jaime V	/index.php/Tywin_Lannister	Tywin Lannister	1727
261	A Feast for Crows	Jaime V	/index.php/Cleos_Frey	Cleos Frey	311
261	A Feast for Crows	Jaime V	/index.php/Cersei_Lannister	Cersei Lannister	295
261	A Feast for Crows	Jaime V	/index.php/Gerion_Lannister	Gerion Lannister	591
261	A Feast for Crows	Jaime V	/index.php/Tygett_Lannister	Tygett Lannister	1713
261	A Feast for Crows	Jaime V	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
262	A Feast for Crows	Cat Of The Canals	/index.php/Arya_Stark	Arya Stark	136
262	A Feast for Crows	Cat Of The Canals	/index.php/Kindly_Man	Kindly Man	902
262	A Feast for Crows	Cat Of The Canals	/index.php/Brusco	Brusco	257
262	A Feast for Crows	Cat Of The Canals	/index.php/Dareon	Dareon	381
262	A Feast for Crows	Cat Of The Canals	/index.php/Waif	Waif	1775
263	A Feast for Crows	Samwell IV	/index.php/Samwell_Tarly	Samwell Tarly	1527
263	A Feast for Crows	Samwell IV	/index.php/Maester_Aemon	Maester Aemon	1045
263	A Feast for Crows	Samwell IV	/index.php/Xhondo	Xhondo	1865
263	A Feast for Crows	Samwell IV	/index.php/Rhaegar_Targaryen	Rhaegar Targaryen	1404
263	A Feast for Crows	Samwell IV	/index.php/Daenerys_Targaryen	Daenerys Targaryen	352
263	A Feast for Crows	Samwell IV	/index.php/Melisandre	Melisandre	1122
263	A Feast for Crows	Samwell IV	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
263	A Feast for Crows	Samwell IV	/index.php/Rhaelle_Targaryen	Rhaelle Targaryen	1408
263	A Feast for Crows	Samwell IV	/index.php/Gilly	Gilly	603
263	A Feast for Crows	Samwell IV	/index.php/Jon_Snow	Jon Snow	851
263	A Feast for Crows	Samwell IV	/index.php/Dalla	Dalla	369
263	A Feast for Crows	Samwell IV	/index.php/Kojja_Mo	Kojja Mo	905
264	A Feast for Crows	Cersei VIII	/index.php/Cersei_Lannister	Cersei Lannister	295
264	A Feast for Crows	Cersei VIII	/index.php/Aurane_Waters	Aurane Waters	142
264	A Feast for Crows	Cersei VIII	/index.php/Loras_Tyrell	Loras Tyrell	970
264	A Feast for Crows	Cersei VIII	/index.php/Margaery_Tyrell	Margaery Tyrell	1066
264	A Feast for Crows	Cersei VIII	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
264	A Feast for Crows	Cersei VIII	/index.php/Raynard	Raynard	1387
264	A Feast for Crows	Cersei VIII	/index.php/Pycelle	Pycelle	1326
264	A Feast for Crows	Cersei VIII	/index.php/Gyles_Rosby	Gyles Rosby	662
264	A Feast for Crows	Cersei VIII	/index.php/Tommen_Baratheon	Tommen Baratheon	1676
264	A Feast for Crows	Cersei VIII	/index.php/Boros_Blount	Boros Blount	234
264	A Feast for Crows	Cersei VIII	/index.php/Pate_(King%27s_Landing)	Pate (King's Landing)	1281
264	A Feast for Crows	Cersei VIII	/index.php/Maggy	Maggy	1048
264	A Feast for Crows	Cersei VIII	/index.php/Melara_Hetherspoon	Melara Hetherspoon	1116
264	A Feast for Crows	Cersei VIII	/index.php/Robert_Baratheon	Robert Baratheon	1434
264	A Feast for Crows	Cersei VIII	/index.php/Rhaegar_Targaryen	Rhaegar Targaryen	1404
264	A Feast for Crows	Cersei VIII	/index.php/Qyburn	Qyburn	1358
264	A Feast for Crows	Cersei VIII	/index.php/Falyse_Stokeworth	Falyse Stokeworth	531
264	A Feast for Crows	Cersei VIII	/index.php/Bronn	Bronn	256
264	A Feast for Crows	Cersei VIII	/index.php/Osmund_Kettleblack	Osmund Kettleblack	1257
264	A Feast for Crows	Cersei VIII	/index.php/Osney_Kettleblack	Osney Kettleblack	1259
265	A Feast for Crows	Brienne VII	/index.php/Brienne_of_Tarth	Brienne of Tarth	255
265	A Feast for Crows	Brienne VII	/index.php/Beric_Dondarrion	Beric Dondarrion	204
265	A Feast for Crows	Brienne VII	/index.php/Hyle_Hunt	Hyle Hunt	767
265	A Feast for Crows	Brienne VII	/index.php/Renly_Baratheon	Renly Baratheon	1396
265	A Feast for Crows	Brienne VII	/index.php/Podrick_Payne	Podrick Payne	1309
265	A Feast for Crows	Brienne VII	/index.php/Meribald	Meribald	1131
265	A Feast for Crows	Brienne VII	/index.php/Gendry	Gendry	586
265	A Feast for Crows	Brienne VII	/index.php/Robert_Baratheon	Robert Baratheon	1434
265	A Feast for Crows	Brienne VII	/index.php/Biter	Biter	224
265	A Feast for Crows	Brienne VII	/index.php/Willow_Heddle	Willow Heddle	1848
265	A Feast for Crows	Brienne VII	/index.php/Rorge	Rorge	1488
266	A Feast for Crows	Jaime VI	/index.php/Jaime_Lannister	Jaime Lannister	785
266	A Feast for Crows	Jaime VI	/index.php/Brynden_Tully	Brynden Tully	265
266	A Feast for Crows	Jaime VI	/index.php/Catelyn_Tully	Catelyn Tully	287
266	A Feast for Crows	Jaime VI	/index.php/Edmure_Tully	Edmure Tully	462
266	A Feast for Crows	Jaime VI	/index.php/Sybell_Spicer	Sybell Spicer	1608
266	A Feast for Crows	Jaime VI	/index.php/Tywin_Lannister	Tywin Lannister	1727
266	A Feast for Crows	Jaime VI	/index.php/Ryman_Frey	Ryman Frey	1514
266	A Feast for Crows	Jaime VI	/index.php/Edwyn_Frey	Edwyn Frey	469
266	A Feast for Crows	Jaime VI	/index.php/Walder_Rivers	Walder Rivers	1785
266	A Feast for Crows	Jaime VI	/index.php/Clement_Piper	Clement Piper	309
266	A Feast for Crows	Jaime VI	/index.php/Marq_Piper	Marq Piper	1080
266	A Feast for Crows	Jaime VI	/index.php/Ilyn_Payne	Ilyn Payne	772
266	A Feast for Crows	Jaime VI	/index.php/Lyle_Crakehall	Lyle Crakehall	1017
266	A Feast for Crows	Jaime VI	/index.php/Lord_Walder_Frey	Lord Walder Frey	975
266	A Feast for Crows	Jaime VI	/index.php/Emmon_Frey	Emmon Frey	501
266	A Feast for Crows	Jaime VI	/index.php/Roslin_Frey	Roslin Frey	1493
266	A Feast for Crows	Jaime VI	/index.php/Daven_Lannister	Daven Lannister	384
267	A Feast for Crows	Cersei IX	/index.php/Cersei_Lannister	Cersei Lannister	295
267	A Feast for Crows	Cersei IX	/index.php/Pycelle	Pycelle	1326
267	A Feast for Crows	Cersei IX	/index.php/Gyles_Rosby	Gyles Rosby	662
267	A Feast for Crows	Cersei IX	/index.php/Margaery_Tyrell	Margaery Tyrell	1066
267	A Feast for Crows	Cersei IX	/index.php/Taena_of_Myr	Taena of Myr	1622
267	A Feast for Crows	Cersei IX	/index.php/Blue_Bard	Blue Bard	228
267	A Feast for Crows	Cersei IX	/index.php/Harys_Swyft	Harys Swyft	714
267	A Feast for Crows	Cersei IX	/index.php/Orton_Merryweather	Orton Merryweather	1251
267	A Feast for Crows	Cersei IX	/index.php/Qyburn	Qyburn	1358
267	A Feast for Crows	Cersei IX	/index.php/Alla_Tyrell	Alla Tyrell	53
267	A Feast for Crows	Cersei IX	/index.php/Tommen_Baratheon	Tommen Baratheon	1676
267	A Feast for Crows	Cersei IX	/index.php/Osney_Kettleblack	Osney Kettleblack	1259
267	A Feast for Crows	Cersei IX	/index.php/Elinor_Tyrell	Elinor Tyrell	485
267	A Feast for Crows	Cersei IX	/index.php/Megga_Tyrell	Megga Tyrell	1110
268	A Feast for Crows	The Princess In The Tower	/index.php/Arianne_Martell	Arianne Martell	113
268	A Feast for Crows	The Princess In The Tower	/index.php/Areo_Hotah	Areo Hotah	110
268	A Feast for Crows	The Princess In The Tower	/index.php/Gerold_Dayne	Gerold Dayne	592
268	A Feast for Crows	The Princess In The Tower	/index.php/Myrcella_Baratheon	Myrcella Baratheon	1195
268	A Feast for Crows	The Princess In The Tower	/index.php/Tyene_Sand	Tyene Sand	1712
268	A Feast for Crows	The Princess In The Tower	/index.php/Cedra	Cedra	289
268	A Feast for Crows	The Princess In The Tower	/index.php/Franklyn_Fowler	Franklyn Fowler	543
268	A Feast for Crows	The Princess In The Tower	/index.php/Garin_(Orphans)	Garin (Orphans)	561
268	A Feast for Crows	The Princess In The Tower	/index.php/Doran_Martell	Doran Martell	431
268	A Feast for Crows	The Princess In The Tower	/index.php/Andrey_Dalt	Andrey Dalt	98
268	A Feast for Crows	The Princess In The Tower	/index.php/Sylva_Santagar	Sylva Santagar	1612
268	A Feast for Crows	The Princess In The Tower	/index.php/Eldon_Estermont	Eldon Estermont	479
268	A Feast for Crows	The Princess In The Tower	/index.php/Balon_Swann	Balon Swann	155
268	A Feast for Crows	The Princess In The Tower	/index.php/Arys_Oakheart	Arys Oakheart	137
268	A Feast for Crows	The Princess In The Tower	/index.php/Tywin_Lannister	Tywin Lannister	1727
268	A Feast for Crows	The Princess In The Tower	/index.php/Elia_Martell	Elia Martell	483
268	A Feast for Crows	The Princess In The Tower	/index.php/Quentyn_Martell	Quentyn Martell	1351
268	A Feast for Crows	The Princess In The Tower	/index.php/Viserys_Targaryen	Viserys Targaryen	1770
269	A Feast for Crows	Alayne II	/index.php/Sansa_Stark	Sansa Stark	1530
269	A Feast for Crows	Alayne II	/index.php/Robert_Arryn	Robert Arryn	1432
269	A Feast for Crows	Alayne II	/index.php/Lyonel_Corbray	Lyonel Corbray	1027
269	A Feast for Crows	Alayne II	/index.php/Benedar_Belmore	Benedar Belmore	189
269	A Feast for Crows	Alayne II	/index.php/Colemon	Colemon	319
269	A Feast for Crows	Alayne II	/index.php/Mya_Stone	Mya Stone	1185
269	A Feast for Crows	Alayne II	/index.php/Nestor_Royce	Nestor Royce	1206
269	A Feast for Crows	Alayne II	/index.php/Anya_Waynwood	Anya Waynwood	107
269	A Feast for Crows	Alayne II	/index.php/Symond_Templeton	Symond Templeton	1620
269	A Feast for Crows	Alayne II	/index.php/Eddard_Stark	Eddard Stark	456
269	A Feast for Crows	Alayne II	/index.php/Harrold_Hardyng	Harrold Hardyng	703
269	A Feast for Crows	Alayne II	/index.php/Mychel_Redfort	Mychel Redfort	1187
269	A Feast for Crows	Alayne II	/index.php/Yohn_Royce	Yohn Royce	1872
269	A Feast for Crows	Alayne II	/index.php/Lothor_Brune	Lothor Brune	987
269	A Feast for Crows	Alayne II	/index.php/Robert_Baratheon	Robert Baratheon	1434
269	A Feast for Crows	Alayne II	/index.php/Petyr_Baelish	Petyr Baelish	1303
269	A Feast for Crows	Alayne II	/index.php/Cersei_Lannister	Cersei Lannister	295
269	A Feast for Crows	Alayne II	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
269	A Feast for Crows	Alayne II	/index.php/Jon_Arryn	Jon Arryn	836
270	A Feast for Crows	Brienne VIII	/index.php/Brienne_of_Tarth	Brienne of Tarth	255
270	A Feast for Crows	Brienne VIII	/index.php/Catelyn_Tully	Catelyn Tully	287
270	A Feast for Crows	Brienne VIII	/index.php/Jeyne_Heddle	Jeyne Heddle	815
270	A Feast for Crows	Brienne VIII	/index.php/Biter	Biter	224
270	A Feast for Crows	Brienne VIII	/index.php/Gendry	Gendry	586
270	A Feast for Crows	Brienne VIII	/index.php/Lem	Lem	934
270	A Feast for Crows	Brienne VIII	/index.php/Sandor_Clegane	Sandor Clegane	1528
270	A Feast for Crows	Brienne VIII	/index.php/Thoros_of_Myr	Thoros of Myr	1653
270	A Feast for Crows	Brienne VIII	/index.php/Beric_Dondarrion	Beric Dondarrion	204
270	A Feast for Crows	Brienne VIII	/index.php/Podrick_Payne	Podrick Payne	1309
270	A Feast for Crows	Brienne VIII	/index.php/Hyle_Hunt	Hyle Hunt	767
270	A Feast for Crows	Brienne VIII	/index.php/Harwin	Harwin	708
270	A Feast for Crows	Brienne VIII	/index.php/Tommen_Baratheon	Tommen Baratheon	1676
270	A Feast for Crows	Brienne VIII	/index.php/Jaime_Lannister	Jaime Lannister	785
271	A Feast for Crows	Cersei X	/index.php/Cersei_Lannister	Cersei Lannister	295
271	A Feast for Crows	Cersei X	/index.php/Moelle	Moelle	1147
271	A Feast for Crows	Cersei X	/index.php/Margaery_Tyrell	Margaery Tyrell	1066
271	A Feast for Crows	Cersei X	/index.php/Pycelle	Pycelle	1326
271	A Feast for Crows	Cersei X	/index.php/Aurane_Waters	Aurane Waters	142
271	A Feast for Crows	Cersei X	/index.php/Mace_Tyrell	Mace Tyrell	1035
271	A Feast for Crows	Cersei X	/index.php/Orton_Merryweather	Orton Merryweather	1251
271	A Feast for Crows	Cersei X	/index.php/Tommen_Baratheon	Tommen Baratheon	1676
271	A Feast for Crows	Cersei X	/index.php/Osfryd_Kettleblack	Osfryd Kettleblack	1254
271	A Feast for Crows	Cersei X	/index.php/Tallad	Tallad	1626
271	A Feast for Crows	Cersei X	/index.php/Blue_Bard	Blue Bard	228
271	A Feast for Crows	Cersei X	/index.php/Mark_Mullendore	Mark Mullendore	1073
271	A Feast for Crows	Cersei X	/index.php/Taena_of_Myr	Taena of Myr	1622
271	A Feast for Crows	Cersei X	/index.php/Osmund_Kettleblack	Osmund Kettleblack	1257
271	A Feast for Crows	Cersei X	/index.php/Meryn_Trant	Meryn Trant	1140
271	A Feast for Crows	Cersei X	/index.php/Boros_Blount	Boros Blount	234
271	A Feast for Crows	Cersei X	/index.php/Garlan_Tyrell	Garlan Tyrell	565
271	A Feast for Crows	Cersei X	/index.php/Loras_Tyrell	Loras Tyrell	970
271	A Feast for Crows	Cersei X	/index.php/Qyburn	Qyburn	1358
271	A Feast for Crows	Cersei X	/index.php/Harys_Swyft	Harys Swyft	714
271	A Feast for Crows	Cersei X	/index.php/Varys	Varys	1757
271	A Feast for Crows	Cersei X	/index.php/Kevan_Lannister	Kevan Lannister	900
271	A Feast for Crows	Cersei X	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
271	A Feast for Crows	Cersei X	/index.php/Randyll_Tarly	Randyll Tarly	1373
272	A Feast for Crows	Jaime VII	/index.php/Jaime_Lannister	Jaime Lannister	785
272	A Feast for Crows	Jaime VII	/index.php/Emmon_Frey	Emmon Frey	501
272	A Feast for Crows	Jaime VII	/index.php/Edmure_Tully	Edmure Tully	462
272	A Feast for Crows	Jaime VII	/index.php/Brynden_Tully	Brynden Tully	265
272	A Feast for Crows	Jaime VII	/index.php/Hoster_Tully	Hoster Tully	746
272	A Feast for Crows	Jaime VII	/index.php/Sybell_Spicer	Sybell Spicer	1608
272	A Feast for Crows	Jaime VII	/index.php/Jeyne_Westerling	Jeyne Westerling	822
272	A Feast for Crows	Jaime VII	/index.php/Raynald_Westerling	Raynald Westerling	1386
272	A Feast for Crows	Jaime VII	/index.php/Robb_Stark	Robb Stark	1431
272	A Feast for Crows	Jaime VII	/index.php/Tywin_Lannister	Tywin Lannister	1727
272	A Feast for Crows	Jaime VII	/index.php/Joy_Hill	Joy Hill	879
272	A Feast for Crows	Jaime VII	/index.php/Gerion_Lannister	Gerion Lannister	591
272	A Feast for Crows	Jaime VII	/index.php/Forley_Prester	Forley Prester	540
272	A Feast for Crows	Jaime VII	/index.php/Gawen_Westerling	Gawen Westerling	582
272	A Feast for Crows	Jaime VII	/index.php/Edwyn_Frey	Edwyn Frey	469
272	A Feast for Crows	Jaime VII	/index.php/Ryman_Frey	Ryman Frey	1514
272	A Feast for Crows	Jaime VII	/index.php/Catelyn_Tully	Catelyn Tully	287
272	A Feast for Crows	Jaime VII	/index.php/Black_Walder_Frey	Black Walder Frey	225
272	A Feast for Crows	Jaime VII	/index.php/Desmond_Grell	Desmond Grell	404
272	A Feast for Crows	Jaime VII	/index.php/Robin_Ryger	Robin Ryger	1449
272	A Feast for Crows	Jaime VII	/index.php/Rafford	Rafford	1361
272	A Feast for Crows	Jaime VII	/index.php/Tom_of_Sevenstreams	Tom of Sevenstreams	1673
272	A Feast for Crows	Jaime VII	/index.php/Genna_Lannister	Genna Lannister	587
272	A Feast for Crows	Jaime VII	/index.php/Joanna_Lannister	Joanna Lannister	827
272	A Feast for Crows	Jaime VII	/index.php/Vyman	Vyman	1774
272	A Feast for Crows	Jaime VII	/index.php/Cersei_Lannister	Cersei Lannister	295
272	A Feast for Crows	Jaime VII	/index.php/Qyburn	Qyburn	1358
272	A Feast for Crows	Jaime VII	/index.php/Josmyn_Peckledon	Josmyn Peckledon	872
273	A Feast for Crows	Samwell V	/index.php/Samwell_Tarly	Samwell Tarly	1527
273	A Feast for Crows	Samwell V	/index.php/Paxter_Redwyne	Paxter Redwyne	1294
